,Unnamed: 0,mukey,OBJECTID_1,tk0_5a,tk5_20a,tk20_50a,tk50_100a,tk100_150a,tk150_999a,tk0_20a,tk0_30a,tk0_100a,tk0_150a,tk0_999a,musumcpcta,soc0_5,soc5_20,soc20_50,soc50_100,soc100_150,soc150_999,soc0_20,soc0_30,soc0_100,soc0_150,soc0_999,tk0_5s,tk5_20s,tk20_50s,tk50_100s,tk100_150s,tk150_999s,tk0_20s,tk0_30s,tk0_100s,tk0_150s,tk0_999s,musumcpcts,nccpi2cs,nccpi2sg,nccpi2co,nccpi2all,pctearthmc,rootznemc,rootznaws,droughty,pwsl1pomu,musumcpct
5647,5647,409477,56152,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1347.3399658,4042.0200195,6644.3798828,6155.9799805,3337.6101074,125.3099976,5389.3598633,8065.1899414,18189.7109375,21527.3203125,21652.6308594,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.99,0.76,0.0,0.99,95,150,301.0,0,5,100
5648,5648,409478,56153,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1065.2299805,3026.4199219,3187.5400391,3407.8601074,2293.3300781,125.3099976,4091.6398926,5356.9101563,10687.0498047,12980.3798828,13105.6904297,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.82,0.58,0.0,0.82,95,150,301.0,0,5,100
5649,5649,409479,56083,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,2128.3798828,6385.1499023,12562.9501953,12166.8300781,8098.25,384.8299866,8513.5302734,12751.4404297,33243.3085938,41341.5585938,41726.390625,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.97,0.63,0.0,0.97,95,150,,0,5,100
5650,5650,409480,56046,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2231.5500488,6694.6499023,9605.6699219,6179.1801758,4814.6201172,142.1999969,8926.2001953,13389.2998047,24711.0390625,29525.6699219,29667.8691406,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.82,0.55,0.0,0.82,95,150,271.0,0,100,100
5651,5651,409481,56042,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,818.3800049,2278.8200684,2058.1298828,6125.6699219,7712.5498047,369.3999939,3097.1999512,3833.5100098,11281.0,18993.5507813,19362.9492188,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.96,0.41,0.0,0.96,95,150,330.0,0,5,100
5652,5652,409482,56071,5.0,15.0,30.0,50.0,50.0,12.9700003,20.0,30.0,100.0,150.0,162.9700012,100,946.5800171,2839.75,3991.8601074,2061.5200195,1532.3599854,317.8800049,3786.3400879,5287.3701172,9839.7197266,11372.0800781,11689.9599609,5.0,15.0,30.0,50.0,50.0,12.9700003,20.0,30.0,100.0,150.0,162.9700012,100,0.59,0.49,0.0,0.59,93,150,159.0,0,0,100
5653,5653,409483,56072,5.0,15.0,30.0,50.0,50.0,20.3999996,20.0,30.0,100.0,150.0,170.3999939,100,756.039978,2108.2399902,2651.2900391,2918.7399902,1346.7800293,466.9299927,2864.2700195,3827.75,8434.2998047,9781.0898438,10248.0097656,5.0,15.0,30.0,50.0,50.0,20.3999996,20.0,30.0,100.0,150.0,170.3999939,100,0.54,0.39,0.0,0.54,95,150,189.0,0,0,100
5654,5654,409484,56070,5.0,15.0,30.0,50.0,50.0,17.2999992,20.0,30.0,100.0,150.0,167.3000031,100,681.7700195,1847.7600098,2266.8200684,3139.3999023,2369.1201172,421.7900085,2529.5200195,3350.0100098,7935.7402344,10304.8603516,10726.6396484,5.0,15.0,30.0,50.0,50.0,17.2999992,20.0,30.0,100.0,150.0,167.3000031,100,0.51,0.37,0.0,0.51,100,150,200.0,0,0,100
5655,5655,409485,56082,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1113.5999756,3340.8000488,3384.3000488,2892.75,2892.75,115.7099991,4454.3999023,6681.6000977,10731.4501953,13624.2001953,13739.9101563,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.96,0.75,0.0,0.96,100,150,294.0,0,0,100
5656,5656,409486,56107,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2215.1000977,6437.5297852,11890.5,11271.4697266,2941.7099609,117.6699982,8652.6298828,12667.3095703,31814.5996094,34756.3007813,34873.96875,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.88,0.53,0.0,0.88,90,150,251.0,0,5,100
5657,5657,409487,56143,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1854.7700195,5564.3100586,11128.6298828,18476.609375,11391.6396484,444.019989,7419.0800781,11128.6298828,37024.3203125,48415.9609375,48859.9804688,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.95,0.62,0.0,0.95,95,150,,0,5,100
5658,5658,409488,56127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,100
5659,5659,409489,56128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,100
5660,5660,409490,56048,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,2504.5900879,7513.7797852,10393.8603516,13111.4804688,2687.8898926,1152.0200195,10018.3701172,14143.3095703,33523.7109375,36211.609375,37363.6289063,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.75,0.44,0.0,0.75,95,150,,0,100,100
5661,5661,409491,56157,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1440.4200439,4321.2700195,7645.5,4749.1000977,2200.8601074,80.7300034,5761.6899414,8642.5400391,18156.3007813,20357.1601563,20437.890625,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.96,0.52,0.0,0.96,95,150,301.0,0,100,100
5662,5662,409492,56093,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1054.8800049,3164.6298828,6329.25,8742.0,6246.9599609,249.8800049,4219.5,6329.25,19290.75,25537.7109375,25787.5898438,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.85,0.55,0.0,0.85,95,150,,0,5,100
5663,5663,409493,56162,4.75,14.25,28.5,47.5,47.5,50.3499985,19.0,28.5,95.0,142.5,192.8500061,95,2198.4899902,6595.4702148,13190.9404297,15115.0302734,11405.7001953,2991.9299316,8793.9599609,13190.9404297,37099.9296875,48505.6289063,51497.5585938,4.75,14.25,28.5,47.5,47.5,50.3499985,19.0,28.5,95.0,142.5,192.8500061,95,0.75,0.45,0.0,0.75,95,150,268.0,0,100,100
5664,5664,409494,56123,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,1801.7399902,5405.2099609,6204.9702148,3248.5900879,1396.3000488,1067.3399658,7206.9501953,10010.9902344,16660.5097656,18056.8105469,19124.140625,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.77,0.56,0.0,0.77,85,150,281.0,0,5,100
5665,5665,409495,56096,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,1636.7299805,4910.1801758,9545.9902344,3167.25,1296.0200195,91.6999969,6546.9101563,9765.3300781,19260.1503906,20556.1601563,20647.8691406,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,0.77,0.48,0.0,0.77,95,150,315.0,0,100,100
5666,5666,409496,56043,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1392.75,4085.4599609,5388.6601563,9398.2998047,8864.1396484,289.769989,5478.2202148,7656.4599609,20265.1796875,29129.3203125,29419.0800781,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.97,0.57,0.0,0.97,88,150,,0,38,100
5667,5667,409497,56126,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,4002.3601074,12007.0800781,23931.0292969,35247.421875,31779.8496094,1268.9599609,16009.4404297,24014.1601563,75187.8984375,106967.703125,108236.703125,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.67,0.25,0.0,0.67,95,150,306.0,0,100,100
5668,5668,409498,56145,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,853.75,2561.2600098,635.0800171,1060.6500244,1062.2399902,42.4900017,3415.0200195,3626.7099609,5110.75,6172.9902344,6215.4799805,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.53,0.38,0.0,0.53,95,150,276.0,0,0,100
5669,5669,409499,56049,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,469.730011,1409.1800537,794.7600098,1222.7099609,1208.7900391,47.0499992,1878.9100342,2184.5800781,3896.3798828,5105.1699219,5152.2299805,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.34,0.33,0.0,0.34,95,150,,1,0,100
5670,5670,409500,56050,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,469.730011,1409.1800537,794.7600098,1222.7099609,1208.7900391,47.0499992,1878.9100342,2184.5800781,3896.3798828,5105.1699219,5152.2299805,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.31,0.3,0.0,0.31,95,150,117.0,1,0,100
5671,5671,409501,56112,5.0,15.0,29.2999992,47.5,47.5,1.9,20.0,30.0,96.8000031,144.3000031,146.1999969,100,561.7399902,1554.4799805,1358.0300293,2087.8701172,1692.75,49.0699997,2116.2199707,2633.0900879,5562.1098633,7254.8598633,7303.9399414,5.0,15.0,29.2999992,47.5,47.5,1.9,20.0,30.0,96.8000031,144.3000031,146.1999969,100,0.56,0.35,0.0,0.56,85,150,237.0,0,0,100
5672,5672,409502,56113,5.0,15.0,29.2999992,47.5,47.5,1.9,20.0,30.0,96.8000031,144.3000031,146.1999969,100,539.6799927,1481.9300537,1307.4100342,2150.0500488,1729.8100586,49.4599991,2021.6199951,2462.4899902,5479.0698242,7208.8798828,7258.3398438,5.0,15.0,29.2999992,47.5,47.5,1.9,20.0,30.0,96.8000031,144.3000031,146.1999969,100,0.18,0.14,0.0,0.18,90,150,237.0,0,0,100
5673,5673,409503,56116,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,536.7000122,1497.8699951,1024.4799805,1195.8299561,1148.4699707,108.0199966,2034.5699463,2525.8400879,4254.8798828,5403.3500977,5511.3798828,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,0.63,0.47,0.0,0.63,95,95,163.0,0,0,100
5674,5674,409504,56117,5.0,15.0,30.0,50.0,50.0,5.0500002,20.0,30.0,100.0,150.0,155.0500031,100,1398.4599609,4187.9501953,5257.2700195,6095.6899414,1873.4499512,120.4000015,5586.4101563,8346.2099609,16939.3691406,18812.8203125,18933.2207031,5.0,15.0,30.0,50.0,50.0,5.0500002,20.0,30.0,100.0,150.0,155.0500031,100,0.85,0.64,0.0,0.85,90,107,202.0,0,0,100
5675,5675,409505,56118,5.0,15.0,30.0,50.0,50.0,6.9499998,20.0,30.0,100.0,150.0,156.9499969,100,534.4699707,1496.6999512,1048.1899414,1194.8800049,1143.3900146,159.1399994,2031.1700439,2541.2299805,4274.2299805,5417.6201172,5576.7700195,5.0,15.0,30.0,50.0,50.0,6.9499998,20.0,30.0,100.0,150.0,156.9499969,100,0.62,0.46,0.0,0.62,90,95,,0,0,100
5676,5676,409506,56114,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1406.0699463,4218.2099609,5322.2202148,6224.7797852,1908.2800293,59.9799995,5624.2797852,8436.4296875,17171.2890625,19079.5605469,19139.5390625,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.8,0.6,0.0,0.8,95,107,202.0,0,0,100
5677,5677,409507,56115,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,494.3399963,1378.2099609,884.6599731,1061.1099854,1139.6600342,96.9100037,1872.5500488,2310.7900391,3818.3100586,4957.9799805,5054.8901367,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,0.57,0.41,0.0,0.57,95,95,163.0,0,0,100
5678,5678,409508,56105,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1413.0999756,4239.2900391,4903.0600586,1244.0999756,1172.2800293,44.2400017,5652.3901367,8478.5800781,11799.5498047,12971.8300781,13016.0703125,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.55,0.0,0.99,95,150,,0,5,100
5679,5679,409509,56161,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1542.8000488,4628.3999023,9256.7998047,11592.4599609,5776.2202148,82.9400024,6171.2001953,9256.7998047,27020.4609375,32796.6796875,32879.6210938,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.74,0.09,0.99,100,150,305.0,0,0,100
5680,5680,409510,56122,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1943.4300537,5830.3100586,11463.8203125,8675.7099609,2952.4299316,45.6199989,7773.7402344,11660.6103516,27913.2695313,30865.6894531,30911.3105469,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.6,0.0,0.99,95,150,303.0,0,5,100
5681,5681,409511,56098,5.0,15.0,30.0,50.0,50.0,3.0,20.0,30.0,100.0,150.0,153.0,100,1434.1199951,4302.3701172,8397.3896484,9401.0195313,2878.25,207.1300049,5736.4902344,8585.8896484,23534.890625,26413.140625,26620.2695313,5.0,15.0,30.0,50.0,50.0,3.0,20.0,30.0,100.0,150.0,153.0,100,0.96,0.77,0.0,0.96,90,150,330.0,0,5,100
5682,5682,409512,56099,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1395.5500488,4186.6601563,8165.9702148,9247.3603516,2588.25,164.4299927,5582.2099609,8354.4697266,22995.5390625,25583.7890625,25748.2109375,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.95,0.77,0.0,0.95,95,150,330.0,0,5,100
5683,5683,409513,56138,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1144.1300049,3057.9299316,3516.5800781,4799.1000977,2537.1298828,104.1500015,4202.0600586,5394.0,12517.7402344,15054.8701172,15159.0195313,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.61,0.4,0.0,0.61,85,150,252.0,0,0,100
5684,5684,409514,56137,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,1152.1500244,3106.3898926,3658.4899902,5155.9301758,2601.5900879,102.1200027,4258.5400391,5491.5,13072.9501953,15674.5400391,15776.6601563,5.0,15.0,30.0,50.0,50.0,2.5,20.0,30.0,100.0,150.0,152.5,100,0.54,0.39,0.0,0.54,90,150,253.0,0,0,100
5685,5685,409516,56158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,0,999,100
5686,5686,2377851,51275,5.0,15.0,30.0,50.0,50.0,9.6499996,20.0,30.0,100.0,150.0,159.6499939,100,2070.4299316,6211.2998047,7146.1298828,3391.9699707,846.9199829,151.8999939,8281.7304688,11178.3603516,18819.8300781,19666.75,19818.6503906,5.0,15.0,30.0,50.0,50.0,9.6499996,20.0,30.0,100.0,150.0,159.6499939,100,0.83,0.52,0.0,0.83,75,150,178.0,0,85,100
5687,5687,2407080,51268,5.0,15.0,30.0,50.0,50.0,43.0999985,20.0,30.0,100.0,150.0,193.1000061,100,1858.1199951,5574.3500977,7962.5498047,5203.6401367,909.789978,773.9199829,7432.4599609,10564.8398438,20598.640625,21508.4394531,22282.3496094,5.0,15.0,30.0,50.0,50.0,43.0999985,20.0,30.0,100.0,150.0,193.1000061,100,0.82,0.55,0.0,0.82,75,150,205.0,0,10,100
5688,5688,2434692,51328,5.0,15.0,30.0,50.0,50.0,9.6499996,20.0,30.0,100.0,150.0,159.6499939,100,1595.5500488,4786.6499023,1971.2099609,1527.1400146,867.4199829,190.8300018,6382.1899414,7224.6499023,9880.5400391,10747.9599609,10938.7900391,5.0,15.0,30.0,50.0,50.0,9.6499996,20.0,30.0,100.0,150.0,159.6499939,100,0.8,0.49,0.0,0.8,80,150,182.0,0,85,100
5689,5689,2774736,51209,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,1027.3299561,3081.9699707,2410.8400879,3967.2600098,3127.8999023,3076.7199707,4109.2998047,5102.5097656,10487.4003906,13615.2998047,16692.0292969,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.86,0.63,0.0,0.86,90,150,307.0,0,0,100
5690,5690,404330,51267,5.0,15.0,30.0,50.0,50.0,51.75,20.0,30.0,100.0,150.0,201.75,100,469.730011,1409.1800537,727.0300293,1168.4200439,1192.4499512,1267.9399414,1878.9100342,2142.9499512,3774.3601074,4966.8100586,6234.75,5.0,15.0,30.0,50.0,50.0,51.75,20.0,30.0,100.0,150.0,201.75,100,0.76,0.58,0.0,0.76,90,150,222.0,0,0,100
5691,5691,404331,51258,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,2478.1201172,7434.3701172,13399.7695313,5755.5400391,3558.4599609,77.5899963,9912.4902344,14868.7402344,29067.8007813,32626.2597656,32703.8496094,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,0.81,0.7,0.0,0.81,95,150,303.0,0,95,100
5692,5692,404332,51282,5.0,15.0,30.0,50.0,50.0,12.4499998,20.0,30.0,100.0,150.0,162.4499969,100,1957.4300537,5872.2797852,11667.25,5999.3198242,3394.2900391,743.4000244,7829.7099609,11744.5703125,25496.2792969,28890.5703125,29633.9707031,5.0,15.0,30.0,50.0,50.0,12.4499998,20.0,30.0,100.0,150.0,162.4499969,100,0.96,0.69,0.0,0.96,95,150,305.0,0,5,100
5693,5693,404333,51208,4.75,14.25,28.5,47.5,47.5,1.9,19.0,28.5,95.0,142.5,144.3999939,95,679.0300293,2037.1099854,3965.2900391,6336.5,6173.0898438,239.25,2716.1398926,4074.2099609,13017.9296875,19191.0097656,19430.2597656,4.75,14.25,28.5,47.5,47.5,1.9,19.0,28.5,95.0,142.5,144.3999939,95,0.53,0.14,0.0,0.53,90,150,345.0,0,100,100
5694,5694,404334,51331,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1200.5999756,3601.8000488,3954.1499023,2001.0,2019.8499756,82.9400024,4802.3999023,6405.8100586,10757.5498047,12777.4003906,12860.3398438,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.89,0.58,0.0,0.89,100,150,,0,100,100
5695,5695,404335,51257,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2507.0500488,7521.1499023,13496.0195313,5742.0,3567.5800781,40.5999985,10028.2001953,15042.2998047,29266.2207031,32833.8007813,32874.3984375,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.81,0.7,0.0,0.81,100,150,,0,100,100
5696,5696,404336,51281,5.0,15.0,30.0,50.0,50.0,11.8999996,20.0,30.0,100.0,150.0,161.8999939,100,1934.5899658,5803.7700195,11207.2402344,5763.9199219,3291.2700195,707.039978,7738.3598633,11527.3603516,24709.5195313,28000.7890625,28707.8398438,5.0,15.0,30.0,50.0,50.0,11.8999996,20.0,30.0,100.0,150.0,161.8999939,100,0.96,0.69,0.0,0.96,90,150,305.0,0,5,100
5697,5697,404337,51218,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2128.6000977,6385.7998047,12570.6298828,17200.0195313,6206.0,248.2400055,8514.4003906,12704.6103516,38285.0507813,44491.0390625,44739.2890625,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.6,0.0,0.99,90,150,,0,60,100
5698,5698,404338,51313,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,1557.4399414,4672.3398438,8636.2402344,5570.6699219,2240.4399414,77.7300034,6229.7797852,9264.4902344,20436.6894531,22677.1308594,22754.8691406,5.0,15.0,30.0,50.0,50.0,2.55,20.0,30.0,100.0,150.0,152.5500031,100,0.99,0.76,0.0,0.99,85,150,304.0,0,5,100
5699,5699,404339,51314,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1359.5899658,4078.7800293,7806.3901367,5783.3198242,2219.8300781,40.0499992,5438.3701172,8157.5600586,19028.0898438,21247.9199219,21287.9707031,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.75,0.0,0.99,95,150,304.0,0,5,100
5700,5700,404340,51315,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1299.1999512,3897.6000977,7506.9399414,5785.5,2148.8999023,40.0200005,5196.7998047,7795.2001953,18489.2402344,20638.140625,20678.1601563,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.98,0.72,0.0,0.98,100,150,304.0,0,0,100
5701,5701,404341,51316,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1002.2399902,2828.5400391,3233.7900391,2892.75,1454.6400146,40.0200005,3830.7800293,4944.3798828,9957.3203125,11411.9599609,11451.9804688,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.82,0.56,0.0,0.82,100,150,304.0,0,0,100
5702,5702,404342,51317,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1299.1999512,3897.6000977,7506.9399414,5785.5,2148.8999023,40.0200005,5196.7998047,7795.2001953,18489.2402344,20638.140625,20678.1601563,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.94,0.69,0.0,0.94,100,150,304.0,0,0,100
5703,5703,404343,51318,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1002.2399902,2828.5400391,3233.7900391,2892.75,1454.6400146,40.0200005,3830.7800293,4944.3798828,9957.3203125,11411.9599609,11451.9804688,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.78,0.54,0.0,0.78,100,150,304.0,0,0,100
5704,5704,404344,51199,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1258.4499512,3775.3601074,2330.0800781,1339.8000488,1359.5899658,54.7299995,5033.8198242,6266.9599609,8703.7001953,10063.2802734,10118.0097656,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.98,0.7,0.0,0.98,95,150,305.0,0,5,100
5705,5705,404345,51217,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2257.6699219,6773.0200195,13320.0195313,20378.7207031,5878.0297852,233.4400024,9030.6904297,13546.0400391,42729.4296875,48607.4492188,48840.8984375,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.99,0.62,0.0,0.99,95,150,314.0,0,100,100
5706,5706,404346,51216,4.75,14.25,28.5,47.5,47.5,1.9,19.0,28.5,95.0,142.5,144.3999939,95,1410.5600586,4231.6801758,8337.7304688,11995.2695313,5785.5,231.4199982,5642.2402344,8463.3603516,25975.2402344,31760.7402344,31992.1601563,4.75,14.25,28.5,47.5,47.5,1.9,19.0,28.5,95.0,142.5,144.3999939,95,0.97,0.47,0.0,0.97,95,150,303.0,0,100,100
5707,5707,404348,51207,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,710.5700073,2131.7199707,4154.5097656,6651.8798828,6488.4599609,251.8699951,2842.2900391,4263.4399414,13648.6796875,20137.140625,20389.0,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.93,0.58,0.0,0.93,95,150,345.0,0,5,100
5708,5708,404349,51202,5.0,15.0,30.0,50.0,50.0,48.4000015,20.0,30.0,100.0,150.0,198.3999939,100,811.4500122,2434.3601074,1377.75,1099.1600342,755.7800293,1.63,3245.8200684,3783.4899902,5722.7299805,6478.5097656,6480.1401367,5.0,15.0,28.75,47.5,47.5,47.7999992,20.0,29.75,96.25,143.75,191.5500031,100,0.8,0.49,0.0,0.8,90,150,,0,10,100
5709,5709,404351,51251,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,581.5999756,1744.8100586,3489.6101074,4072.0200195,1663.6500244,66.5500031,2326.4099121,3489.6101074,9888.0400391,11551.7001953,11618.2402344,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.55,0.46,0.09,0.55,100,150,,1,0,100
5710,5710,404352,51252,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,387.730011,1163.1999512,2326.4099121,2947.5900879,1663.6500244,66.5500031,1550.9399414,2326.4099121,6824.9399414,8488.5898438,8555.1396484,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.53,0.45,0.0,0.53,100,150,122.0,1,0,100
5711,5711,404353,51330,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1200.5999756,3601.8000488,3954.1499023,2001.0,2019.8499756,82.9400024,4802.3999023,6405.8100586,10757.5498047,12777.4003906,12860.3398438,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.89,0.58,0.0,0.89,100,150,300.0,0,100,100
